query_id,protein_name,organism,e-value,score
XP_014462290.1, PREDICTED: 28S ribosomal protein S28,Alligator mississippiensis,1.08631e-59,491.0
XP_022268087.1, 28S ribosomal protein S28,Canis lupus familiaris,1.25204e-59,493.0
XP_018595692.2, 28S ribosomal protein S28,Scleropages formosus,1.26688e-59,493.0
XP_019781836.1, 28S ribosomal protein S28,Tursiops truncatus,1.37244e-59,489.0
XP_034619062.1, 28S ribosomal protein S28,Trachemys scripta elegans,1.48643e-59,494.0
XP_026945589.1, 28S ribosomal protein S28,Lagenorhynchus obliquidens,1.54779e-59,489.0
XP_033816433.1, 28S ribosomal protein S28,Geotrypetes seraphini,1.97388e-59,489.0
XP_030206710.1, 28S ribosomal protein S28,Gadus morhua,2.20628e-59,491.0
XP_037748321.1, tumor protein D52 isoform X7 [Chelonia mydas],Chelonia mydas,2.54379e-59,500.0
XP_010574162.1, PREDICTED: 28S ribosomal protein S28,Haliaeetus leucocephalus,3.00117e-59,482.0
XP_039106023.1, 28S ribosomal protein S28,Hyaena hyaena,3.05435e-59,486.0
XP_017579679.1, 28S ribosomal protein S28,Pygocentrus nattereri,3.24292e-59,490.0
XP_042691157.1, tumor protein D52 isoform X4 [Centrocercus urophasianus] >ref,Centrocercus urophasianus,6.55149e-59,496.0
XP_039550825.1, 28S ribosomal protein S28,Pimephales promelas,7.60791e-59,486.0
XP_035402069.1, 28S ribosomal protein S28,Cygnus atratus,7.76002e-59,485.0
XP_032037033.1, 28S ribosomal protein S28,Aythya fuligula,7.91535e-59,485.0
XP_015474713.1, 28S ribosomal protein S28,Parus major,8.22655e-59,484.0
XP_038248854.2, tumor protein D52 isoform X7 [Dermochelys coriacea],Dermochelys coriacea,8.95474e-59,496.0
XP_017314456.1, 28S ribosomal protein S28,Ictalurus punctatus,9.55259e-59,486.0
XP_016110611.1, PREDICTED: 28S ribosomal protein S28,Sinocyclocheilus grahami,9.57688e-59,485.0
XP_035173111.1, 28S ribosomal protein S28,Oxyura jamaicensis,9.6616e-59,484.0
XP_006034637.1, 28S ribosomal protein S28,Alligator sinensis,1.10223e-58,484.0
XP_029447394.1, 28S ribosomal protein S28,Rhinatrema bivittatum,1.47883e-58,487.0
XP_005426815.1, 28S ribosomal protein S28,Geospiza fortis,1.50829e-58,480.0
XP_015218034.1, PREDICTED: 28S ribosomal protein S28,Lepisosteus oculatus,1.55105e-58,485.0
XP_026697281.1, 28S ribosomal protein S28,Athene cunicularia,1.58727e-58,479.0
XP_010004696.1, PREDICTED: tumor protein D52 isoform X1 [Chaetura pelagica],Chaetura pelagica,1.74061e-58,493.0
XP_005517467.2, PREDICTED: 28S ribosomal protein S28,Pseudopodoces humilis,1.8267e-58,482.0
XP_046899464.1, 28S ribosomal protein S28,Hypomesus transpacificus,2.17564e-58,484.0
XP_009569256.1, PREDICTED: 28S ribosomal protein S28,Cuculus canorus,2.22227e-58,478.0
XP_009986916.1, PREDICTED: 28S ribosomal protein S28,Tauraco erythrolophus,2.31891e-58,489.0
XP_037238108.1, tumor protein D52 isoform X7 [Falco rusticolus] >ref,Falco rusticolus,2.40597e-58,493.0
XP_039241238.1, tumor protein D52 isoform X6 [Pipra filicauda],Pipra filicauda,2.44171e-58,494.0
XP_027545127.1, 28S ribosomal protein S28,Neopelma chrysocephalum,2.47406e-58,481.0
XP_030819322.1, 28S ribosomal protein S28,Camarhynchus parvulus,2.50938e-58,481.0
XP_039923280.1, tumor protein D52 isoform X4 [Hirundo rustica],Hirundo rustica,2.65605e-58,489.0
XP_005479457.1, 28S ribosomal protein S28,Zonotrichia albicollis,2.76872e-58,481.0
XP_014820982.1, PREDICTED: 28S ribosomal protein S28,Calidris pugnax,2.94463e-58,481.0
XP_031984046.1, 28S ribosomal protein S28,Corvus moneduloides,2.99434e-58,480.0
XP_027997856.1, 28S ribosomal protein S28,Eptesicus fuscus,3.283e-58,479.0
XP_020746829.1, 28S ribosomal protein S28,Odocoileus virginianus texanus,4.56226e-58,478.0
XP_042605602.1, 28S ribosomal protein S28,Cyprinus carpio,4.84912e-58,480.0
XP_021406257.2, LOW QUALITY PROTEIN: 28S ribosomal protein S28,Lonchura striata domestica,4.97365e-58,478.0
XP_021241583.1, LOW QUALITY PROTEIN: 28S ribosomal protein S28,Numida meleagris,5.21021e-58,490.0
XP_016386614.1, PREDICTED: 28S ribosomal protein S28,Sinocyclocheilus rhinocerous,5.38193e-58,480.0
XP_041107934.1, 28S ribosomal protein S28,Polyodon spathula,5.82891e-58,481.0
XP_031408823.1, 28S ribosomal protein S28,Meleagris gallopavo,6.02635e-58,478.0
XP_040542865.1, tumor protein D52 isoform X11 [Gallus gallus],Gallus gallus,6.04078e-58,489.0
XP_036262005.1, 28S ribosomal protein S28,Molothrus ater,6.21522e-58,478.0
XP_009333339.1, PREDICTED: 28S ribosomal protein S28,Pygoscelis adeliae,6.8522e-58,474.0
XP_031446755.1, 28S ribosomal protein S28,Phasianus colchicus,7.01114e-58,493.0
XP_029393271.1, 28S ribosomal protein S28,Mus pahari,8.16758e-58,478.0
XP_005042303.1, PREDICTED: 28S ribosomal protein S28,Ficedula albicollis,8.46253e-58,475.0
XP_017595961.1, PREDICTED: 28S ribosomal protein S28,Corvus brachyrhynchos,1.10212e-57,474.0
XP_030366337.1, 28S ribosomal protein S28,Strigops habroptila,1.22453e-57,475.0
XP_041268889.1, tumor protein D52 isoform X5 [Onychostruthus taczanowskii],Onychostruthus taczanowskii,1.79557e-57,487.0
XP_042202840.1, tumor protein D52 isoform X5 [Callorhinchus milii],Callorhinchus milii,1.98358e-57,477.0
XP_027748865.1, 28S ribosomal protein S28,Empidonax traillii,2.17562e-57,475.0
XP_005432279.1, 28S ribosomal protein S28,Falco cherrug,2.43551e-57,473.0
XP_038665605.1, 28S ribosomal protein S28,Scyliorhinus canicula,2.93204e-57,475.0
XP_023838955.1, LOW QUALITY PROTEIN: 28S ribosomal protein S28,Salvelinus alpinus,3.25932e-57,476.0
XP_026803814.2, 28S ribosomal protein S28,Pangasianodon hypophthalmus,3.28745e-57,475.0
XP_043079467.1, 28S ribosomal protein S28,Puntigrus tetrazona,3.46885e-57,474.0
XP_033861492.1, 28S ribosomal protein S28,Acipenser ruthenus,3.49915e-57,476.0
XP_028924654.1, 28S ribosomal protein S28,Ornithorhynchus anatinus,3.54492e-57,475.0
XP_014726197.1, PREDICTED: 28S ribosomal protein S28,Sturnus vulgaris,4.16025e-57,473.0
XP_015711325.1, 28S ribosomal protein S28,Coturnix japonica,5.1422e-57,475.0
XP_014309152.1, 28S ribosomal protein S28,Myotis lucifugus,7.31861e-57,470.0
XP_042317738.1, tumor protein D52 isoform X4 [Sceloporus undulatus],Sceloporus undulatus,8.62605e-57,479.0
XP_048103998.1, 28S ribosomal protein S28,Alosa alosa,1.10711e-56,473.0
XP_023776847.1, 28S ribosomal protein S28,Cyanistes caeruleus,1.1599e-56,467.0
XP_046696457.1, 28S ribosomal protein S28,Silurus meridionalis,1.17261e-56,472.0
XP_041961344.1, 28S ribosomal protein S28,Alosa sapidissima,1.27811e-56,472.0
XP_025905470.1, 28S ribosomal protein S28,Nothoprocta perdicaria,1.67332e-56,467.0
XP_033789176.1, 28S ribosomal protein S28,Geotrypetes seraphini,1.72108e-56,470.0
XP_023607686.1, 28S ribosomal protein S28,Myotis lucifugus,1.95798e-56,469.0
XP_010179161.1, PREDICTED: 28S ribosomal protein S28,Mesitornis unicolor,2.31235e-56,462.0
XP_009508173.1, PREDICTED: 28S ribosomal protein S28,Phalacrocorax carbo,2.36369e-56,463.0
XP_025956466.1, tumor protein D52 isoform X2 [Dromaius novaehollandiae],Dromaius novaehollandiae,4.58269e-56,479.0
XP_030301127.1, 28S ribosomal protein S28,Calypte anna,6.79502e-56,465.0
XP_010074429.1, PREDICTED: 28S ribosomal protein S28,Pterocles gutturalis,7.37645e-56,459.0
XP_033011366.1, 28S ribosomal protein S28,Lacerta agilis,8.71255e-56,464.0
XP_032835946.1, 28S ribosomal protein S28,Petromyzon marinus,8.78386e-56,467.0
XP_016303731.1, PREDICTED: 28S ribosomal protein S28,Sinocyclocheilus anshuiensis,1.3605e-55,464.0
XP_041045969.1, tumor protein D52 isoform X3 [Carcharodon carcharias],Carcharodon carcharias,1.46144e-55,471.0
XP_009687791.1, PREDICTED: 28S ribosomal protein S28,Struthio camelus australis,1.89236e-55,465.0
XP_007236093.2, 28S ribosomal protein S28,Astyanax mexicanus,1.94778e-55,465.0
XP_028592468.1, 28S ribosomal protein S28,Podarcis muralis,2.41237e-55,461.0
XP_033918647.1, 28S ribosomal protein S28,Melopsittacus undulatus,2.60594e-55,461.0
XP_042641725.1, tumor protein D52 isoform X10 [Tyto alba] >ref,Tyto alba,2.86695e-55,461.0
XP_013798241.1, PREDICTED: 28S ribosomal protein S28,Apteryx mantelli mantelli,3.04135e-55,457.0
XP_042641724.1, tumor protein D52 isoform X8 [Tyto alba],Tyto alba,3.26982e-55,462.0
XP_014344829.1, PREDICTED: tumor protein D52 [Latimeria chalumnae],Latimeria chalumnae,3.27683e-55,469.0
XP_029353125.1, 28S ribosomal protein S28,Echeneis naucrates,3.44529e-55,462.0
XP_025938313.1, 28S ribosomal protein S28,Apteryx rowi,3.84618e-55,461.0
XP_036194664.1, 28S ribosomal protein S28,Myotis myotis,6.31459e-55,458.0
XP_010302863.1, PREDICTED: 28S ribosomal protein S28,Balearica regulorum gibbericeps,7.18335e-55,452.0
XP_019383380.1, PREDICTED: 28S ribosomal protein S28,Gavialis gangeticus,7.57628e-55,459.0
XP_040001536.1, 28S ribosomal protein S28,Xiphias gladius,1.15111e-54,459.0
XP_043545037.1, tumor protein D52 isoform X4 [Chiloscyllium plagiosum],Chiloscyllium plagiosum,1.75985e-54,457.0
XP_019405156.1, PREDICTED: 28S ribosomal protein S28,Crocodylus porosus,2.12353e-54,456.0
XP_034980652.1, 28S ribosomal protein S28,Zootoca vivipara,2.74985e-54,454.0
XP_032537657.1, 28S ribosomal protein S28,Chiroxiphia lanceolata,2.90581e-54,456.0
XP_027494491.1, 28S ribosomal protein S28,Corapipo altera,3.61426e-54,456.0
XP_029913424.1, 28S ribosomal protein S28,Myripristis murdjan,3.61814e-54,459.0
XP_018530281.1, PREDICTED: 28S ribosomal protein S28,Lates calcarifer,3.67973e-54,457.0
XP_017690053.1, PREDICTED: 28S ribosomal protein S28,Lepidothrix coronata,3.77545e-54,456.0
XP_029815162.1, 28S ribosomal protein S28,Manacus vitellinus,4.00482e-54,451.0
XP_026215166.1, 28S ribosomal protein S28,Anabas testudineus,4.17624e-54,455.0
XP_041105236.1, 28S ribosomal protein S28,Polyodon spathula,4.49541e-54,455.0
NP_001096286.1, 28S ribosomal protein S28,Xenopus tropicalis,4.64512e-54,453.0
XP_038622384.1, tumor protein D52 isoform X3 [Tachyglossus aculeatus],Tachyglossus aculeatus,5.2672e-54,461.0
XP_009270659.1, PREDICTED: 28S ribosomal protein S28,Aptenodytes forsteri,7.07013e-54,446.0
XP_026872446.1, 28S ribosomal protein S28,Electrophorus electricus,7.73403e-54,453.0
XP_027545048.1, 28S ribosomal protein S28,Neopelma chrysocephalum,7.75596e-54,453.0
XP_039668273.1, 28S ribosomal protein S28,Perca fluviatilis,9.66627e-54,453.0
XP_017260741.1, 28S ribosomal protein S28,Kryptolebias marmoratus,1.05143e-53,453.0
XP_009866934.1, PREDICTED: 28S ribosomal protein S28,Apaloderma vittatum,1.93436e-53,443.0
XP_047434391.1, 28S ribosomal protein S28,Mugil cephalus,2.66048e-53,451.0
NP_001071258.1, 28S ribosomal protein S28,Danio rerio,2.72976e-53,449.0
XP_010220254.1, PREDICTED: 28S ribosomal protein S28,Tinamus guttatus,3.45413e-53,441.0
XP_035856483.1, 28S ribosomal protein S28,Sander lucioperca,3.71112e-53,449.0
XP_027748864.1, 28S ribosomal protein S28,Empidonax traillii,4.63947e-53,448.0
XP_015828006.1, PREDICTED: 28S ribosomal protein S28,Nothobranchius furzeri,5.04199e-53,447.0
XP_020475939.1, 28S ribosomal protein S28,Monopterus albus,7.24415e-53,450.0
XP_015280916.1, PREDICTED: 28S ribosomal protein S28,Gekko japonicus,7.44157e-53,444.0
XP_022076643.1, 28S ribosomal protein S28,Acanthochromis polyacanthus,8.6279e-53,445.0
XP_025044678.1, 28S ribosomal protein S28,Pelodiscus sinensis,1.40096e-52,437.0
XP_041423181.1, uncharacterized protein LOC734839 isoform X4 [Xenopus laevis],Xenopus laevis,1.40819e-52,454.0
XP_034534177.1, 28S ribosomal protein S28,Notolabrus celidotus,1.66693e-52,445.0
XP_037327286.1, 28S ribosomal protein S28,Pungitius pungitius,2.25741e-52,443.0
XP_040210423.1, tumor protein D52 isoform X7 [Rana temporaria],Rana temporaria,2.3262e-52,452.0
XP_038570633.1, 28S ribosomal protein S28,Micropterus salmoides,2.90816e-52,446.0
XP_041839967.1, 28S ribosomal protein S28,Melanotaenia boesemani,3.02695e-52,446.0
XP_007441862.1, 28S ribosomal protein S28,Python bivittatus,3.16878e-52,441.0
XP_034387208.1, 28S ribosomal protein S28,Cyclopterus lumpus,5.22089e-52,441.0
XP_027024419.2, 28S ribosomal protein S28,Tachysurus fulvidraco,6.54362e-52,441.0
XP_018413043.1, PREDICTED: 28S ribosomal protein S28,Nanorana parkeri,7.66013e-52,442.0
XP_028262792.1, 28S ribosomal protein S28,Parambassis ranga,8.41102e-52,440.0
XP_023126545.1, 28S ribosomal protein S28,Amphiprion ocellaris,8.53227e-52,439.0
XP_040892625.1, 28S ribosomal protein S28,Toxotes jaculatrix,1.79295e-51,438.0
XP_026561833.1, 28S ribosomal protein S28,Pseudonaja textilis,2.27685e-51,435.0
XP_034285910.1, 28S ribosomal protein S28,Pantherophis guttatus,2.4015e-51,435.0
XP_026547211.1, 28S ribosomal protein S28,Notechis scutatus,2.50865e-51,435.0
XP_036954539.1, 28S ribosomal protein S28,Acanthopagrus latus,4.69764e-51,440.0
XP_029950420.1, 28S ribosomal protein S28,Salarias fasciatus,4.8069e-51,434.0
XP_010749575.2, 28S ribosomal protein S28,Larimichthys crocea,7.45873e-51,433.0
XP_034446353.1, 28S ribosomal protein S28,Hippoglossus hippoglossus,1.12013e-50,432.0
XP_043545038.1, tumor protein D52 isoform X5 [Chiloscyllium plagiosum],Chiloscyllium plagiosum,1.2026e-50,438.0
XP_044045730.1, 28S ribosomal protein S28,Siniperca chuatsi,1.23677e-50,432.0
XP_018766867.1, 28S ribosomal protein S28,Serinus canaria,1.75199e-50,425.0
XP_019968054.1, PREDICTED: 28S ribosomal protein S28,Paralichthys olivaceus,2.13133e-50,430.0
XP_041641481.1, 28S ribosomal protein S28,Cheilinus undulatus,2.81088e-50,430.0
XP_039200635.1, tumor protein D52-like isoform X3 [Crotalus tigris],Crotalus tigris,4.6465e-50,438.0
XP_032078359.1, 28S ribosomal protein S28,Thamnophis elegans,5.93785e-50,426.0
XP_030275437.1, 28S ribosomal protein S28,Sparus aurata,8.69475e-50,430.0
XP_030275429.1, 28S ribosomal protein S28,Sparus aurata,9.51988e-50,430.0
XP_044279753.1, tumor protein D52 isoform X2 [Varanus komodoensis],Varanus komodoensis,1.61682e-49,431.0
XP_026179646.1, 28S ribosomal protein S28,Mastacembelus armatus,1.77018e-49,424.0
XP_035492564.1, 28S ribosomal protein S28,Scophthalmus maximus,3.57528e-49,422.0
XP_036775350.1, 28S ribosomal protein S28,Manis pentadactyla,4.23501e-49,417.0
XP_040288121.1, 28S ribosomal protein S28,Bufo bufo,5.43974e-49,418.0
XP_034722003.1, 28S ribosomal protein S28,Etheostoma cragini,6.71455e-49,420.0
XP_036853957.1, 28S ribosomal protein S28,Manis javanica,9.86104e-49,417.0
XP_028828356.1, 28S ribosomal protein S28,Denticeps clupeoides,2.8664e-48,416.0
XP_008303608.1, PREDICTED: 28S ribosomal protein S28,Stegastes partitus,3.97334e-48,414.0
XP_016848327.1, PREDICTED: 28S ribosomal protein S28,Anolis carolinensis,5.76089e-48,415.0
XP_046233792.1, 28S ribosomal protein S28,Scatophagus argus,8.6101e-48,415.0
XP_030589487.1, LOW QUALITY PROTEIN: 28S ribosomal protein S28,Archocentrus centrarchus,1.57216e-47,411.0
XP_022622431.1, 28S ribosomal protein S28,Seriola dumerili,1.7589e-47,411.0
XP_023262313.1, 28S ribosomal protein S28,Seriola lalandi dorsalis,1.81734e-47,411.0
XP_041790016.1, 28S ribosomal protein S28,Chelmon rostratus,9.62645e-47,406.0
XP_039679245.1, 28S ribosomal protein S28,Perca fluviatilis,6.07603e-46,400.0
XP_043883372.1, 28S ribosomal protein S28,Solea senegalensis,9.93461e-46,399.0
XP_008314549.1, 28S ribosomal protein S28,Cynoglossus semilaevis,1.73589e-45,397.0
XP_039671687.1, 28S ribosomal protein S28,Perca fluviatilis,7.84686e-45,389.0
XP_037620239.1, 28S ribosomal protein S28,Sebastes umbrosus,8.63941e-45,394.0
XP_022083400.1, 28S ribosomal protein S28,Acanthaster planci,1.27793e-44,394.0
XP_008419092.1, PREDICTED: 28S ribosomal protein S28,Poecilia reticulata,2.77075e-44,389.0
XP_020643217.1, 28S ribosomal protein S28,Pogona vitticeps,4.60262e-44,386.0
XP_035659156.1, 28S ribosomal protein S28,Branchiostoma floridae,5.70028e-44,392.0
XP_033479484.1, 28S ribosomal protein S28,Epinephelus lanceolatus,7.44283e-44,387.0
XP_015226940.1, PREDICTED: 28S ribosomal protein S28,Cyprinodon variegatus,8.71033e-44,386.0
XP_039657712.1, 28S ribosomal protein S28,Perca fluviatilis,1.07374e-43,381.0
XP_038144145.1, 28S ribosomal protein S28,Cyprinodon tularosa,1.11885e-43,385.0
XP_003972305.1, 28S ribosomal protein S28,Takifugu rubripes,1.15768e-43,385.0
XP_316680.3, AGAP006650-PA [Anopheles gambiae str. PEST],Anopheles gambiae str. PEST,2.57953e-43,384.0
XP_037545579.1, 28S ribosomal protein S28,Nematolebias whitei,3.20393e-43,383.0
XP_029010636.1, 28S ribosomal protein S28,Betta splendens,3.26766e-43,383.0
XP_042370773.1, 28S ribosomal protein S28,Plectropomus leopardus,3.45943e-43,383.0
XP_028297280.1, 28S ribosomal protein S28,Gouania willdenowi,8.82164e-43,378.0
XP_033640985.1, 28S ribosomal protein S28,Asterias rubens,1.00723e-42,381.0
XP_041772558.1, 28S ribosomal protein S28,Anopheles merus,1.1075e-42,380.0
XP_040156330.1, 28S ribosomal protein S28,Anopheles arabiensis,1.13184e-42,380.0
XP_038051756.1, 28S ribosomal protein S28,Patiria miniata,1.28088e-42,380.0
XP_013770248.1, PREDICTED: 28S ribosomal protein S28,Pundamilia nyererei,2.10807e-42,377.0
XP_019641650.1, PREDICTED: 28S ribosomal protein S28,Branchiostoma belcheri,2.76533e-42,381.0
XP_045774970.1, 28S ribosomal protein S28,Maniola jurtina,3.46843e-42,375.0
XP_042292775.1, 28S ribosomal protein S28,Thunnus maccoyii,4.04982e-42,376.0
XP_039757239.1, 28S ribosomal protein S28,Pararge aegeria,4.60225e-42,375.0
XP_019641651.1, PREDICTED: 28S ribosomal protein S28,Branchiostoma belcheri,5.37815e-42,379.0
XP_040041518.1, 28S ribosomal protein S28,Gasterosteus aculeatus aculeatus,1.02023e-41,373.0
XP_015511545.1, 28S ribosomal protein S28,Neodiprion lecontei,1.16642e-41,373.0
XP_046469822.1, 28S ribosomal protein S28,Neodiprion pinetum,1.34335e-41,373.0
XP_034043881.1, 28S ribosomal protein S28,Thalassophryne amazonica,1.77796e-41,369.0
