query_id,protein_name,organism,e-value,score
XP_039376810.1, 28S ribosomal protein S6,Mauremys reevesii,1.19192e-42,366.0
XP_038593156.1, 28S ribosomal protein S6,Micropterus salmoides,1.29243e-42,366.0
XP_032621645.1, 28S ribosomal protein S6,Chelonoidis abingdonii,1.30098e-42,366.0
XP_023782529.1, 28S ribosomal protein S6,Cyanistes caeruleus,1.69616e-42,366.0
XP_034408049.1, 28S ribosomal protein S6,Cyclopterus lumpus,1.71825e-42,365.0
XP_040401295.1, 28S ribosomal protein S6,Cygnus olor,1.75957e-42,367.0
XP_039376807.1, 28S ribosomal protein S6,Mauremys reevesii,1.82741e-42,369.0
XP_044069256.1, 28S ribosomal protein S6,Siniperca chuatsi,1.93826e-42,365.0
XP_006800902.1, 28S ribosomal protein S6,Neolamprologus brichardi,2.46639e-42,364.0
XP_010209882.1, PREDICTED: 28S ribosomal protein S6,Tinamus guttatus,2.85017e-42,364.0
XP_034535177.1, 28S ribosomal protein S6,Notolabrus celidotus,2.90679e-42,364.0
XP_037760536.1, 28S ribosomal protein S6,Chelonia mydas,2.93374e-42,365.0
XP_004077505.1, 28S ribosomal protein S6,Oryzias latipes,3.19377e-42,364.0
XP_026165407.1, 28S ribosomal protein S6,Mastacembelus armatus,3.38851e-42,363.0
XP_028278907.1, 28S ribosomal protein S6,Parambassis ranga,3.82236e-42,363.0
XP_027021546.2, 28S ribosomal protein S6,Tachysurus fulvidraco,4.32187e-42,364.0
XP_040034370.1, 28S ribosomal protein S6,Gasterosteus aculeatus aculeatus,4.55448e-42,363.0
XP_023137405.1, 28S ribosomal protein S6,Amphiprion ocellaris,4.75844e-42,363.0
XP_023993748.1, 28S ribosomal protein S6,Salvelinus alpinus,4.83222e-42,363.0
XP_010874854.1, 28S ribosomal protein S6,Esox lucius,5.0271e-42,363.0
XP_050785755.1, 28S ribosomal protein S6,Gopherus flavomarginatus,5.11476e-42,362.0
XP_039245804.1, 28S ribosomal protein S6,Pipra filicauda,5.15339e-42,364.0
XP_038022076.1, 28S ribosomal protein S6,Anas platyrhynchos,5.19155e-42,369.0
XP_009931020.1, PREDICTED: 28S ribosomal protein S6,Opisthocomus hoazin,5.43816e-42,362.0
XP_029558609.1, 28S ribosomal protein S6,Salmo trutta,6.25765e-42,363.0
XP_014013464.1, 28S ribosomal protein S6,Salmo salar,6.60974e-42,362.0
XP_046884638.1, 28S ribosomal protein S6,Hypomesus transpacificus,7.47164e-42,362.0
XP_015258374.1, PREDICTED: 28S ribosomal protein S6,Cyprinodon variegatus,7.70466e-42,361.0
XP_050785736.1, 28S ribosomal protein S6,Gopherus flavomarginatus,7.72112e-42,362.0
XP_037320871.1, 28S ribosomal protein S6,Pungitius pungitius,7.96202e-42,361.0
XP_010083492.1, PREDICTED: 28S ribosomal protein S6,Pterocles gutturalis,9.36537e-42,364.0
XP_024153219.1, 28S ribosomal protein S6,Oryzias melastigma,9.91179e-42,360.0
XP_039995257.1, 28S ribosomal protein S6,Xiphias gladius,1.01313e-41,360.0
XP_009989949.1, PREDICTED: 28S ribosomal protein S6,Tauraco erythrolophus,1.16787e-41,360.0
XP_029459391.1, 28S ribosomal protein S6,Rhinatrema bivittatum,1.32884e-41,363.0
XP_039857470.1, 28S ribosomal protein S6,Simochromis diagramma,1.39187e-41,359.0
XP_038846209.1, 28S ribosomal protein S6,Salvelinus namaycush,1.44425e-41,360.0
XP_035171598.1, 28S ribosomal protein S6,Oxyura jamaicensis,1.52607e-41,362.0
XP_003441059.1, 28S ribosomal protein S6,Oreochromis niloticus,1.57007e-41,359.0
XP_010307279.1, PREDICTED: 28S ribosomal protein S6,Balearica regulorum gibbericeps,1.62202e-41,359.0
XP_009565414.1, PREDICTED: 28S ribosomal protein S6,Cuculus canorus,1.7133e-41,359.0
XP_026716416.1, 28S ribosomal protein S6,Athene cunicularia,1.74351e-41,362.0
XP_010002981.1, PREDICTED: 28S ribosomal protein S6,Chaetura pelagica,1.8256e-41,360.0
XP_028458621.1, 28S ribosomal protein S6,Perca flavescens,1.9122e-41,359.0
XP_041645921.1, 28S ribosomal protein S6,Cheilinus undulatus,2.01982e-41,358.0
XP_026211447.1, 28S ribosomal protein S6,Anabas testudineus,2.18076e-41,358.0
XP_019725957.1, PREDICTED: 28S ribosomal protein S6,Hippocampus comes,2.20477e-41,358.0
XP_015799995.1, PREDICTED: 28S ribosomal protein S6,Nothobranchius furzeri,2.51442e-41,358.0
XP_041803810.1, 28S ribosomal protein S6,Chelmon rostratus,2.58209e-41,358.0
XP_010192603.1, PREDICTED: 28S ribosomal protein S6,Mesitornis unicolor,2.59436e-41,357.0
XP_042289696.1, 28S ribosomal protein S6,Thunnus maccoyii,2.65594e-41,358.0
XP_004556135.1, 28S ribosomal protein S6,Maylandia zebra,2.65594e-41,358.0
XP_026716420.1, 28S ribosomal protein S6,Athene cunicularia,2.70761e-41,358.0
XP_020458544.1, 28S ribosomal protein S6,Monopterus albus,2.71475e-41,358.0
XP_018593564.1, 28S ribosomal protein S6,Scleropages formosus,2.81632e-41,359.0
XP_019125745.1, 28S ribosomal protein S6,Larimichthys crocea,3.13011e-41,357.0
XP_009889610.1, PREDICTED: 28S ribosomal protein S6,Charadrius vociferus,3.37438e-41,357.0
XP_033835805.1, 28S ribosomal protein S6,Periophthalmus magnuspinnatus,3.65727e-41,357.0
XP_037127744.1, 28S ribosomal protein S6,Syngnathus acus,3.81214e-41,357.0
XP_035171597.1, 28S ribosomal protein S6,Oxyura jamaicensis,3.82881e-41,362.0
XP_030434347.1, 28S ribosomal protein S6,Gopherus evgoodei,3.92132e-41,357.0
XP_005737100.1, PREDICTED: 28S ribosomal protein S6,Pundamilia nyererei,3.98284e-41,356.0
XP_033468728.1, 28S ribosomal protein S6,Epinephelus lanceolatus,4.64277e-41,356.0
XP_031158168.1, 28S ribosomal protein S6,Sander lucioperca,4.85067e-41,356.0
XP_008281680.1, PREDICTED: 28S ribosomal protein S6,Stegastes partitus,4.95808e-41,356.0
XP_008281679.1, PREDICTED: 28S ribosomal protein S6,Stegastes partitus,5.61221e-41,357.0
XP_030012501.1, 28S ribosomal protein S6,Sphaeramia orbicularis,5.77958e-41,355.0
XP_020651940.1, 28S ribosomal protein S6,Pogona vitticeps,5.81614e-41,356.0
XP_008943133.1, PREDICTED: 28S ribosomal protein S6,Merops nubicus,5.82357e-41,357.0
XP_032396989.1, 28S ribosomal protein S6,Etheostoma spectabile,5.97261e-41,355.0
XP_036429628.1, 28S ribosomal protein S6,Colossoma macropomum,6.00645e-41,356.0
XP_010288586.1, PREDICTED: 28S ribosomal protein S6,Phaethon lepturus,6.2255e-41,355.0
XP_041922195.1, 28S ribosomal protein S6,Alosa sapidissima,6.33024e-41,356.0
XP_049927819.1, 28S ribosomal protein S6,Epinephelus moara,6.44846e-41,355.0
XP_041867000.1, 28S ribosomal protein S6,Melanotaenia boesemani,7.03887e-41,355.0
XP_014328768.1, 28S ribosomal protein S6,Xiphophorus maculatus,7.51688e-41,355.0
2322712883,ref,Dicentrarchus labrax,7.93994e-41,354.0
XP_009471834.1, PREDICTED: 28S ribosomal protein S6,Nipponia nippon,8.18133e-41,355.0
XP_034753449.1, 28S ribosomal protein S6,Etheostoma cragini,8.57251e-41,354.0
XP_018515601.1, 28S ribosomal protein S6,Lates calcarifer,8.95635e-41,354.0
XP_027861920.1, 28S ribosomal protein S6,Xiphophorus couchianus,9.15467e-41,354.0
XP_015491255.1, 28S ribosomal protein S6,Parus major,9.93321e-41,357.0
XP_049456382.1, 28S ribosomal protein S6,Epinephelus fuscoguttatus,1.02141e-40,354.0
XP_028844439.1, 28S ribosomal protein S6,Denticeps clupeoides,1.03266e-40,354.0
XP_009281353.1, PREDICTED: 28S ribosomal protein S6,Aptenodytes forsteri,1.05614e-40,355.0
XP_030434333.1, 28S ribosomal protein S6,Gopherus evgoodei,1.09285e-40,356.0
XP_032536068.1, 28S ribosomal protein S6,Chiroxiphia lanceolata,1.17595e-40,359.0
XP_010172463.2, LOW QUALITY PROTEIN: 28S ribosomal protein S6,Antrostomus carolinensis,1.19033e-40,357.0
XP_010143669.1, PREDICTED: 28S ribosomal protein S6,Buceros rhinoceros silvestris,1.25981e-40,356.0
XP_029820809.1, 28S ribosomal protein S6,Manacus vitellinus,1.26956e-40,360.0
XP_009326298.1, PREDICTED: 28S ribosomal protein S6,Pygoscelis adeliae,1.32945e-40,356.0
XP_035621171.1, 28S ribosomal protein S6,Oncorhynchus keta,1.52e-40,353.0
XP_041753227.1, 28S ribosomal protein S6,Coregonus clupeaformis,1.7067e-40,353.0
XP_022599566.1, 28S ribosomal protein S6,Seriola dumerili,1.72772e-40,352.0
XP_010021441.1, PREDICTED: 28S ribosomal protein S6,Nestor notabilis,1.76374e-40,352.0
XP_006630607.1, PREDICTED: 28S ribosomal protein S6,Lepisosteus oculatus,2.07363e-40,353.0
XP_033956973.1, 28S ribosomal protein S6,Pseudochaenichthys georgianus,2.11429e-40,352.0
XP_010196343.1, PREDICTED: 28S ribosomal protein S6,Colius striatus,2.58458e-40,351.0
XP_009507120.1, PREDICTED: 28S ribosomal protein S6,Phalacrocorax carbo,2.6501e-40,353.0
XP_046224423.1, 28S ribosomal protein S6,Oncorhynchus gorbuscha,2.65642e-40,352.0
XP_026794939.1, 28S ribosomal protein S6,Pangasianodon hypophthalmus,2.67948e-40,352.0
XP_009959390.1, PREDICTED: 28S ribosomal protein S6,Leptosomus discolor,2.74225e-40,355.0
XP_010783205.1, PREDICTED: 28S ribosomal protein S6,Notothenia coriiceps,2.74983e-40,351.0
XP_012714691.1, 28S ribosomal protein S6,Fundulus heteroclitus,2.76669e-40,351.0
XP_020330571.1, 28S ribosomal protein S6,Oncorhynchus kisutch,3.09636e-40,351.0
XP_014430511.2, 28S ribosomal protein S6,Pelodiscus sinensis,3.16677e-40,352.0
XP_030603553.1, 28S ribosomal protein S6,Archocentrus centrarchus,3.22505e-40,350.0
XP_029486452.1, 28S ribosomal protein S6,Oncorhynchus nerka,3.23494e-40,351.0
XP_009877712.1, PREDICTED: 28S ribosomal protein S6,Apaloderma vittatum,3.39315e-40,354.0
XP_017549552.1, 28S ribosomal protein S6,Pygocentrus nattereri,3.66988e-40,351.0
XP_029962635.1, 28S ribosomal protein S6,Salarias fasciatus,3.71841e-40,350.0
XP_017268322.1, 28S ribosomal protein S6,Kryptolebias marmoratus,3.88489e-40,350.0
XP_007247404.1, 28S ribosomal protein S6,Astyanax mexicanus,4.79734e-40,350.0
XP_046721698.1, 28S ribosomal protein S6,Silurus meridionalis,5.04367e-40,350.0
XP_009639200.1, 28S ribosomal protein S6,Egretta garzetta,5.58931e-40,356.0
XP_010146164.1, PREDICTED: 28S ribosomal protein S6,Eurypyga helias,5.75234e-40,351.0
XP_029377434.1, 28S ribosomal protein S6,Echeneis naucrates,6.15319e-40,349.0
XP_026879289.2, 28S ribosomal protein S6,Electrophorus electricus,6.64648e-40,349.0
XP_029031256.1, 28S ribosomal protein S6,Betta splendens,7.04319e-40,349.0
XP_037638345.1, 28S ribosomal protein S6,Sebastes umbrosus,7.13785e-40,348.0
XP_042357740.1, 28S ribosomal protein S6,Plectropomus leopardus,7.41205e-40,348.0
XP_036403322.1, 28S ribosomal protein S6,Megalops cyprinoides,7.4618e-40,349.0
XP_030234152.1, LOW QUALITY PROTEIN: 28S ribosomal protein S6,Gadus morhua,8.00568e-40,349.0
XP_009905689.1, PREDICTED: 28S ribosomal protein S6,Dryobates pubescens,8.16366e-40,349.0
XP_043902186.1, 28S ribosomal protein S6,Solea senegalensis,8.29002e-40,348.0
XP_014865850.1, PREDICTED: 28S ribosomal protein S6,Poecilia mexicana,8.83122e-40,348.0
XP_029306017.1, 28S ribosomal protein S6,Cottoperca gobio,8.87487e-40,347.0
XP_039376805.1, sodium/myo-inositol cotransporter isoform X2 [Mauremys reevesii],Mauremys reevesii,1.01846e-39,379.0
XP_007546318.1, PREDICTED: 28S ribosomal protein S6,Poecilia formosa,1.04075e-39,347.0
XP_027642231.1, 28S ribosomal protein S6,Falco peregrinus,1.07816e-39,347.0
XP_034007703.1, 28S ribosomal protein S6,Trematomus bernacchii,1.11693e-39,347.0
XP_010126844.1, PREDICTED: 28S ribosomal protein S6,Chlamydotis macqueenii,1.17195e-39,352.0
XP_013856665.1, PREDICTED: 28S ribosomal protein S6,Austrofundulus limnaeus,1.30387e-39,347.0
XP_048865569.1, 28S ribosomal protein S6,Brienomyrus brachyistius,1.31006e-39,347.0
XP_031727865.1, 28S ribosomal protein S6,Anarrhichthys ocellatus,1.38349e-39,346.0
XP_034465681.1, 28S ribosomal protein S6,Hippoglossus hippoglossus,1.39872e-39,346.0
XP_035462092.1, 28S ribosomal protein S6,Scophthalmus maximus,1.50642e-39,346.0
XP_037534478.1, 28S ribosomal protein S6,Nematolebias whitei,1.56056e-39,346.0
XP_035256822.1, 28S ribosomal protein S6,Anguilla anguilla,1.6588e-39,347.0
XP_009694497.1, PREDICTED: 28S ribosomal protein S6,Cariama cristata,2.14188e-39,345.0
XP_019943460.1, PREDICTED: 28S ribosomal protein S6,Paralichthys olivaceus,2.61071e-39,345.0
XP_047198417.1, 28S ribosomal protein S6,Hippoglossus stenolepis,2.63945e-39,344.0
XP_028323906.1, 28S ribosomal protein S6,Gouania willdenowi,3.02808e-39,344.0
XP_027642227.1, 28S ribosomal protein S6,Falco peregrinus,3.50009e-39,345.0
XP_046258365.1, 28S ribosomal protein S6,Scatophagus argus,4.10011e-39,343.0
XP_025062318.1, 28S ribosomal protein S6,Alligator sinensis,5.4105e-39,352.0
XP_043993156.1, 28S ribosomal protein S6,Gambusia affinis,6.13225e-39,342.0
XP_030298433.1, 28S ribosomal protein S6,Sparus aurata,6.33699e-39,342.0
XP_050981306.1, 28S ribosomal protein S6,Labeo rohita,8.23689e-39,342.0
XP_023678399.1, 28S ribosomal protein S6,Paramormyrops kingsleyae,8.84903e-39,342.0
XP_025019401.1, 28S ribosomal protein S6,Python bivittatus,8.94321e-39,341.0
XP_008428187.1, PREDICTED: 28S ribosomal protein S6,Poecilia reticulata,9.71192e-39,341.0
XP_036979782.1, 28S ribosomal protein S6,Acanthopagrus latus,9.75456e-39,345.0
XP_020512264.1, 28S ribosomal protein S6,Labrus bergylta,1.11688e-38,340.0
XP_049641794.1, 28S ribosomal protein S6,Suncus etruscus,1.13022e-38,339.0
XP_008320510.1, 28S ribosomal protein S6,Cynoglossus semilaevis,1.93562e-38,339.0
XP_017318937.1, 28S ribosomal protein S6,Ictalurus punctatus,2.06853e-38,339.0
XP_047927364.1, 28S ribosomal protein S6,Anser cygnoides,2.33161e-38,360.0
2324577266,ref,Myxocyprinus asiaticus,3.23438e-38,338.0
XP_040279071.1, 28S ribosomal protein S6,Bufo bufo,3.50658e-38,338.0
XP_047459527.1, 28S ribosomal protein S6,Mugil cephalus,4.16485e-38,337.0
XP_016304995.1, PREDICTED: 28S ribosomal protein S6,Sinocyclocheilus anshuiensis,5.06546e-38,337.0
XP_016360568.1, PREDICTED: 28S ribosomal protein S6,Sinocyclocheilus anshuiensis,5.06546e-38,337.0
XP_039530016.1, 28S ribosomal protein S6,Pimephales promelas,1.33011e-37,334.0
XP_016426823.1, PREDICTED: 28S ribosomal protein S6,Sinocyclocheilus rhinocerous,1.40126e-37,334.0
XP_044140395.1, 28S ribosomal protein S6,Bufo gargarizans,1.42194e-37,334.0
XP_016380221.1, PREDICTED: 28S ribosomal protein S6,Sinocyclocheilus rhinocerous,2.12358e-37,333.0
XP_016117456.1, PREDICTED: 28S ribosomal protein S6,Sinocyclocheilus grahami,2.2926e-37,333.0
XP_042592163.1, 28S ribosomal protein S6,Cyprinus carpio,3.46287e-37,331.0
XP_048061788.1, 28S ribosomal protein S6,Megalobrama amblycephala,3.47433e-37,331.0
NP_001038921.1, 28S ribosomal protein S6,Danio rerio,6.57031e-37,329.0
XP_039174693.1, 28S ribosomal protein S6,Crotalus tigris,1.14154e-36,327.0
XP_042624364.1, 28S ribosomal protein S6,Cyprinus carpio,1.79259e-36,327.0
XP_043110812.1, 28S ribosomal protein S6,Puntigrus tetrazona,1.79259e-36,327.0
XP_026080345.1, 28S ribosomal protein S6,Carassius auratus,2.13543e-36,326.0
XP_030627591.1, 28S ribosomal protein S6,Chanos chanos,2.23094e-36,326.0
XP_007420233.1, 28S ribosomal protein S6,Python bivittatus,2.49696e-36,325.0
XP_039599763.1, 28S ribosomal protein S6,Polypterus senegalus,3.04808e-36,324.0
2324581716,ref,Myxocyprinus asiaticus,5.36665e-36,323.0
XP_028656541.1, 28S ribosomal protein S6,Erpetoichthys calabaricus,8.61976e-36,321.0
XP_047411002.1, 28S ribosomal protein S6,Sciurus carolinensis,1.2255e-35,319.0
XP_026519989.1, 28S ribosomal protein S6,Notechis scutatus,2.92526e-35,318.0
XP_033816849.1, 28S ribosomal protein S6,Geotrypetes seraphini,8.78494e-35,315.0
XP_026519987.1, 28S ribosomal protein S6,Notechis scutatus,1.13332e-34,316.0
XP_043927500.1, sodium/myo-inositol cotransporter-like [Protopterus annectens],Protopterus annectens,1.23654e-34,343.0
XP_048396453.1, sodium/myo-inositol cotransporter-like isoform X2 [Stegostoma fasciatum],Stegostoma fasciatum,3.2227e-34,340.0
XP_034293679.1, 28S ribosomal protein S6,Pantherophis guttatus,3.28385e-34,311.0
XP_013923699.1, PREDICTED: 28S ribosomal protein S6,Thamnophis sirtalis,3.96227e-34,311.0
XP_048458924.1, 28S ribosomal protein S6,Rhincodon typus,2.03391e-33,307.0
XP_032888302.1, sodium/myo-inositol cotransporter-like isoform X2 [Amblyraja radiata],Amblyraja radiata,5.45981e-33,331.0
XP_045357422.1, 28S ribosomal protein S6,Leopardus geoffroyi,1.95273e-32,298.0
XP_038657547.1, sodium/myo-inositol cotransporter-like isoform X2 [Scyliorhinus canicula],Scyliorhinus canicula,2.03223e-32,327.0
XP_050640607.1, 28S ribosomal protein S6,Macaca thibetana thibetana,2.0916e-32,311.0
XP_014988415.2, 28S ribosomal protein S6,Macaca mulatta,2.50238e-32,311.0
XP_014793589.1, PREDICTED: 28S ribosomal protein S6,Calidris pugnax,3.93369e-32,296.0
XP_030918464.1, 28S ribosomal protein S6,Geospiza fortis,6.48353e-32,294.0
XP_010721408.1, 28S ribosomal protein S6,Meleagris gallopavo,1.88076e-31,291.0
XP_041066551.1, sodium/myo-inositol cotransporter isoform X2 [Carcharodon carcharias],Carcharodon carcharias,2.02116e-31,320.0
