query_id,protein_name,organism,e-value,score
XP_048467047.1, 39S ribosomal protein L12,Rhincodon typus,1.8724799999999998e-64,537.0
XP_004559572.2, 39S ribosomal protein L12,Maylandia zebra,2.26872e-64,525.0
XP_036004227.1, 39S ribosomal protein L12,Fundulus heteroclitus,2.67256e-64,525.0
XP_027140870.1, 39S ribosomal protein L12,Larimichthys crocea,2.9147000000000003e-64,527.0
XP_034395118.1, 39S ribosomal protein L12,Cyclopterus lumpus,3.0194399999999998e-64,524.0
XP_032562972.1, 39S ribosomal protein L12,Chiroxiphia lanceolata,3.62108e-64,529.0
XP_034046952.1, 39S ribosomal protein L12,Thalassophryne amazonica,5.08773e-64,523.0
XP_033923489.1, 39S ribosomal protein L12,Melopsittacus undulatus,5.39623e-64,522.0
XP_030591823.1, 39S ribosomal protein L12,Archocentrus centrarchus,6.128919999999999e-64,522.0
XP_027745596.1, 39S ribosomal protein L12,Empidonax traillii,7.915289999999999e-64,522.0
XP_023133702.1, 39S ribosomal protein L12,Amphiprion ocellaris,8.23939e-64,521.0
XP_039571765.1, 39S ribosomal protein L12,Passer montanus,8.771e-64,519.0
XP_031592386.1, 39S ribosomal protein L12,Oreochromis aureus,9.90967e-64,521.0
XP_051888969.1, 39S ribosomal protein L12,Pristis pectinata,1.00534e-63,520.0
XP_016307113.1, PREDICTED: 39S ribosomal protein L12,Sinocyclocheilus anshuiensis,1.24638e-63,520.0
XP_037544351.1, 39S ribosomal protein L12,Nematolebias whitei,1.42245e-63,520.0
XP_009298024.1, 39S ribosomal protein L12,Danio rerio,2.12304e-63,519.0
XP_044153728.1, 39S ribosomal protein L12,Bufo gargarizans,2.6855e-63,517.0
XP_003964750.1, 39S ribosomal protein L12,Takifugu rubripes,3.48479e-63,517.0
XP_039418226.1, 39S ribosomal protein L12,Corvus cornix cornix,4.1857600000000004e-63,517.0
XP_046690273.1, 39S ribosomal protein L12,Silurus meridionalis,5.04568e-63,516.0
XP_039904144.1, 39S ribosomal protein L12,Simochromis diagramma,5.09798e-63,516.0
XP_030203574.1, 39S ribosomal protein L12,Gadus morhua,5.277090000000001e-63,516.0
XP_026557627.1, 39S ribosomal protein L12,Pseudonaja textilis,5.90163e-63,515.0
XP_040294637.1, 39S ribosomal protein L12,Bufo bufo,6.226530000000001e-63,515.0
XP_026523099.1, 39S ribosomal protein L12,Notechis scutatus,6.7247e-63,515.0
XP_051491047.1, 39S ribosomal protein L12,Apus apus,6.8025e-63,516.0
XP_041881386.1, 39S ribosomal protein L12,Corvus kubaryi,1.1223300000000001e-62,513.0
XP_031984986.1, 39S ribosomal protein L12,Corvus moneduloides,1.20452e-62,514.0
XP_048179658.1, 39S ribosomal protein L12,Corvus hawaiiensis,1.36893e-62,514.0
XP_051988026.1, 39S ribosomal protein L12,Xyrauchen texanus,1.44194e-62,513.0
XP_039200735.1, 39S ribosomal protein L12,Crotalus tigris,1.57538e-62,512.0
XP_025892675.1, 39S ribosomal protein L12,Nothoprocta perdicaria,1.81833e-62,509.0
XP_003442157.1, 39S ribosomal protein L12,Oreochromis niloticus,2.22602e-62,512.0
XP_013916867.1, PREDICTED: 39S ribosomal protein L12,Thamnophis sirtalis,3.03521e-62,510.0
XP_036943712.1, 39S ribosomal protein L12,Acanthopagrus latus,3.73064e-62,510.0
XP_006791398.1, 39S ribosomal protein L12,Neolamprologus brichardi,3.92715e-62,510.0
XP_030817734.1, LOW QUALITY PROTEIN: 39S ribosomal protein L12,Camarhynchus parvulus,5.14018e-62,510.0
XP_037394871.1, 39S ribosomal protein L12,Pygocentrus nattereri,5.18883e-62,509.0
XP_028843067.1, 39S ribosomal protein L12,Denticeps clupeoides,5.21613e-62,509.0
XP_037333351.1, 39S ribosomal protein L12,Pungitius pungitius,5.34563e-62,509.0
XP_036250560.1, 39S ribosomal protein L12,Molothrus ater,6.01411e-62,513.0
XP_020790601.1, 39S ribosomal protein L12,Boleophthalmus pectinirostris,7.00419e-62,509.0
XP_042575743.1, 39S ribosomal protein L12,Cyprinus carpio,7.8121e-62,508.0
XP_016386875.1, PREDICTED: 39S ribosomal protein L12,Sinocyclocheilus rhinocerous,8.16078e-62,508.0
NP_001279628.1, 39S ribosomal protein L12,Callorhinchus milii,8.38484e-62,507.0
XP_050958290.1, 39S ribosomal protein L12,Labeo rohita,8.52502e-62,508.0
XP_047906299.1, 39S ribosomal protein L12,Anser cygnoides,8.93374e-62,505.0
XP_038842902.1, 39S ribosomal protein L12,Salvelinus namaycush,1.12161e-61,507.0
XP_039937667.1, 39S ribosomal protein L12,Hirundo rustica,1.2240200000000001e-61,513.0
XP_040438193.1, LOW QUALITY PROTEIN: 39S ribosomal protein L12,Falco naumanni,1.24405e-61,510.0
XP_005940353.1, 39S ribosomal protein L12,Haplochromis burtoni,1.30494e-61,507.0
XP_007229080.2, 39S ribosomal protein L12,Astyanax mexicanus,2.1095e-61,505.0
XP_029585000.1, 39S ribosomal protein L12,Salmo trutta,2.43477e-61,505.0
XP_034268770.1, 39S ribosomal protein L12,Pantherophis guttatus,2.48638e-61,508.0
XP_015735325.1, 39S ribosomal protein L12,Coturnix japonica,2.89726e-61,504.0
XP_016150760.1, PREDICTED: 39S ribosomal protein L12,Sinocyclocheilus grahami,2.92791e-61,503.0
XP_051572466.1, 39S ribosomal protein L12,Myxocyprinus asiaticus,3.3487300000000005e-61,504.0
XP_021389838.1, 39S ribosomal protein L12,Lonchura striata domestica,3.8147800000000004e-61,503.0
XP_015830259.1, PREDICTED: 39S ribosomal protein L12,Nothobranchius furzeri,4.1504e-61,504.0
XP_038013024.1, 39S ribosomal protein L12,Motacilla alba alba,5.59994e-61,503.0
XP_005530703.1, PREDICTED: 39S ribosomal protein L12,Pseudopodoces humilis,7.954840000000001e-61,502.0
XP_045571770.1, 39S ribosomal protein L12,Salmo salar,8.63732e-61,501.0
XP_010901368.1, 39S ribosomal protein L12,Esox lucius,1.89833e-60,499.0
XP_037258816.1, 39S ribosomal protein L12,Falco rusticolus,2.16224e-60,502.0
XP_048028836.1, 39S ribosomal protein L12,Megalobrama amblycephala,2.83833e-60,498.0
XP_035168518.1, 39S ribosomal protein L12,Oxyura jamaicensis,2.84068e-60,496.0
XP_026074642.1, 39S ribosomal protein L12,Carassius auratus,3.72557e-60,497.0
XP_052409166.1, 39S ribosomal protein L12,Carassius gibelio,3.93451e-60,497.0
XP_035424527.1, 39S ribosomal protein L12,Cygnus atratus,5.18184e-60,496.0
NP_001088496.1, mitochondrial ribosomal protein L12 L homeolog [Xenopus laevis],Xenopus laevis,5.72136e-60,496.0
XP_041720083.2, 39S ribosomal protein L12,Coregonus clupeaformis,6.22233e-60,496.0
XP_018409155.1, PREDICTED: 39S ribosomal protein L12,Nanorana parkeri,1.18774e-59,494.0
XP_015501438.1, 39S ribosomal protein L12,Parus major,3.28408e-59,491.0
XP_035262142.1, 39S ribosomal protein L12,Anguilla anguilla,4.68014e-59,490.0
XP_021270371.1, 39S ribosomal protein L12,Numida meleagris,5.34006e-59,490.0
XP_030646246.1, 39S ribosomal protein L12,Chanos chanos,5.45788e-59,489.0
NP_001232089.1, 39S ribosomal protein L12,Taeniopygia guttata,6.03258e-59,489.0
XP_024000747.1, LOW QUALITY PROTEIN: 39S ribosomal protein L12,Salvelinus alpinus,7.02156e-59,489.0
XP_040542575.1, 39S ribosomal protein L12,Gallus gallus,7.40803e-59,489.0
XP_048821278.1, 39S ribosomal protein L12,Lagopus muta,8.53695e-59,488.0
XP_009557315.1, PREDICTED: 39S ribosomal protein L12,Cuculus canorus,8.86318e-59,485.0
XP_029294309.1, 39S ribosomal protein L12,Cottoperca gobio,1.07458e-58,487.0
XP_042739815.1, 39S ribosomal protein L12,Lagopus leucura,1.1213999999999999e-58,487.0
XP_015679642.1, 39S ribosomal protein L12,Protobothrops mucrosquamatus,2.0955e-58,495.0
XP_031454845.1, 39S ribosomal protein L12,Phasianus colchicus,3.1927e-58,485.0
XP_013880660.1, PREDICTED: 39S ribosomal protein L12,Austrofundulus limnaeus,3.7603e-58,484.0
XP_037647568.1, 39S ribosomal protein L12,Sebastes umbrosus,3.94038e-58,484.0
XP_027327398.1, 39S ribosomal protein L12,Anas platyrhynchos,5.21613e-58,483.0
XP_042689252.1, 39S ribosomal protein L12,Centrocercus urophasianus,8.078289999999999e-58,482.0
XP_032932982.1, 39S ribosomal protein L12,Catharus ustulatus,8.86081e-58,482.0
XP_040386658.1, 39S ribosomal protein L12,Cygnus olor,1.98247e-57,479.0
XP_032055522.1, 39S ribosomal protein L12,Aythya fuligula,2.93603e-57,478.0
XP_048101132.1, 39S ribosomal protein L12,Alosa alosa,1.8304800000000001e-56,473.0
XP_006110799.1, 39S ribosomal protein L12,Pelodiscus sinensis,2.37596e-56,467.0
XP_048871607.1, 39S ribosomal protein L12,Brienomyrus brachyistius,3.9653700000000003e-56,471.0
XP_027523330.1, 39S ribosomal protein L12,Corapipo altera,4.9728800000000005e-56,470.0
XP_041943319.1, 39S ribosomal protein L12,Alosa sapidissima,6.141310000000001e-56,469.0
XP_040047203.1, 39S ribosomal protein L12,Gasterosteus aculeatus aculeatus,1.77306e-55,466.0
XP_040186760.1, 39S ribosomal protein L12,Rana temporaria,3.1298900000000003e-55,464.0
XP_015745419.2, LOW QUALITY PROTEIN: 39S ribosomal protein L12,Python bivittatus,5.1684400000000005e-55,462.0
XP_006270761.1, PREDICTED: 39S ribosomal protein L12,Alligator mississippiensis,3.1000799999999998e-52,444.0
XP_032823153.1, 39S ribosomal protein L12,Petromyzon marinus,3.1096e-51,437.0
XP_006109297.1, 39S ribosomal protein L12,Myotis lucifugus,1.8585e-49,427.0
XP_031428692.1, 39S ribosomal protein L12,Clupea harengus,1.57343e-43,383.0
XP_015211439.1, PREDICTED: 39S ribosomal protein L12,Lepisosteus oculatus,1.3013e-41,371.0
XP_005092988.1, 39S ribosomal protein L12,Aplysia californica,1.10065e-39,362.0
XP_014778913.1, PREDICTED: 39S ribosomal protein L12,Octopus bimaculoides,1.99379e-39,361.0
XP_013068321.1, PREDICTED: 39S ribosomal protein L12,Biomphalaria glabrata,2.6498299999999998e-39,358.0
XP_037570705.1, 39S ribosomal protein L12,Dermacentor silvarum,9.90278e-39,355.0
XP_022783159.1, 39S ribosomal protein L12,Stylophora pistillata,5.009539999999999e-38,352.0
XP_050029555.1, 39S ribosomal protein L12,Dermacentor andersoni,6.9674e-38,350.0
XP_009507875.1, PREDICTED: 39S ribosomal protein L12,Phalacrocorax carbo,1.7921899999999998e-37,338.0
XP_035755903.1, 39S ribosomal protein L12,Egretta garzetta,2.6336e-37,338.0
XP_052715321.1, 39S ribosomal protein L12,Crassostrea angulata,3.03863e-37,346.0
XP_029815988.1, 39S ribosomal protein L12,Manacus vitellinus,5.00112e-37,335.0
XP_026717125.1, 39S ribosomal protein L12,Athene cunicularia,8.56907e-37,334.0
XP_010283529.1, PREDICTED: 39S ribosomal protein L12,Phaethon lepturus,9.56214e-37,333.0
XP_009470065.1, PREDICTED: 39S ribosomal protein L12,Nipponia nippon,1.19916e-36,333.0
XP_009579614.1, PREDICTED: 39S ribosomal protein L12,Fulmarus glacialis,1.66795e-36,332.0
XP_010134009.1, PREDICTED: 39S ribosomal protein L12,Buceros rhinoceros silvestris,2.04193e-36,331.0
XP_009696732.1, PREDICTED: 39S ribosomal protein L12,Cariama cristata,3.02231e-36,329.0
XP_009896307.1, PREDICTED: 39S ribosomal protein L12,Dryobates pubescens,3.45909e-36,330.0
XP_009492026.1, PREDICTED: 39S ribosomal protein L12,Pelecanus crispus,4.91626e-36,328.0
XP_027036063.1, 39S ribosomal protein L12,Pocillopora damicornis,1.07217e-35,336.0
XP_009067930.1, PREDICTED: 39S ribosomal protein L12,Acanthisitta chloris,1.2601499999999999e-35,326.0
XP_031570568.1, 39S ribosomal protein L12,Actinia tenebrosa,1.34516e-35,333.0
XP_041473251.1, 39S ribosomal protein L12,Lytechinus variegatus,1.43126e-35,336.0
XP_039267194.1, 39S ribosomal protein L12,Styela clava,1.74179e-35,333.0
XP_033630521.1, 39S ribosomal protein L12,Asterias rubens,2.92847e-35,333.0
